"application_type";"IND_num";"studyID"
"IND";"IND131885";"PP23VM"
"IND";"IND131885";"VB53ND"
"IND";"IND131885";"XT90HL"
"IND";"IND131885";"YJ95LT"
"IND";"IND131934";"6700568"
"IND";"IND131987";"20131571"
"IND";"IND131993";"20112567"
"IND";"IND131993";"20112569"
"IND";"IND131993";"20112570"
"IND";"IND131993";"20112571"
"IND";"IND131993";"20121612"
"IND";"IND131995";"20166924"
"IND";"IND131995";"8002014"
"IND";"IND131995";"DN17047"
"IND";"IND131995";"DN18151"
"IND";"IND131995";"YM77HF"
"IND";"IND132005";"2100-253"
"IND";"IND132092";"2249-053"
"IND";"IND132092";"2249-054"
"IND";"IND132120";"1018-0121"
"IND";"IND132120";"1018-0132"
"IND";"IND132131";"86588"
"IND";"IND132131";"86660"
"IND";"IND132131";"2344-030"
"IND";"IND132131";"2344-043"
"IND";"IND132131";"2344-044"
"IND";"IND132131";"2344-045"
"IND";"IND132131";"86589"
"IND";"IND132198";"20258704"
"IND";"IND132214";"SNBL.506.10"
"IND";"IND132214";"SNBL.506.12"
"IND";"IND132214";"SNBL.506.13"
"IND";"IND132214";"SNBL.506.15"
"IND";"IND132224";"1208003"
"IND";"IND132275";"8366386"
"IND";"IND132275";"8366388"
"IND";"IND132275";"8366389"
"IND";"IND132275";"8366390"
"IND";"IND132275";"8366748"
"IND";"IND132276";"18-1041"
"IND";"IND132276";"2956-001"
"IND";"IND132276";"8407387"
"IND";"IND132283";"19CA01"
"IND";"IND132343";"507143"
"IND";"IND132464";"1016-3681"
"IND";"IND132548";"CF39TH"
"IND";"IND132548";"DJ70TW"
"IND";"IND132548";"KS31QP"
"IND";"IND132548";"MM42NL"
"IND";"IND132640";"8359113"
"IND";"IND132640";"8369635"
"IND";"IND132640";"8373679"
"IND";"IND132640";"8384788"
"IND";"IND132640";"8385077"
"IND";"IND132694";"2534-011"
"IND";"IND132696";"5500207"
"IND";"IND132739";"20156876"
"IND";"IND132744";"2495-042"
"IND";"IND132744";"2495-043"
"IND";"IND132782";"0437DN65_001"
"IND";"IND132801";"P20-060-RD"
"IND";"IND132801";"P20-060-SP"
"IND";"IND132891";"729-0015-TX"
"IND";"IND132953";"0AGX1"
"IND";"IND132953";"36930"
"IND";"IND133030";"1079004"
"IND";"IND133030";"2100-412"
"IND";"IND133030";"2100-413"
"IND";"IND133030";"2100-461"
"IND";"IND133030";"2100-462"
"IND";"IND133030";"2100-473"
"IND";"IND133030";"2100-474"
"IND";"IND133030";"45760TCC"
"IND";"IND133039";"20248788"
"IND";"IND133056";"8414673"
"IND";"IND133121";"20099537"
"IND";"IND133121";"8361763"
"IND";"IND133146";"BT61JW"
"IND";"IND133146";"CC36VY"
"IND";"IND133146";"GV97FS"
"IND";"IND133146";"KY37PB"
"IND";"IND133146";"LF13VH"
"IND";"IND133146";"PL15XK"
"IND";"IND133146";"SKY0007"
"IND";"IND133146";"SKY0008"
"IND";"IND133146";"TM17HG"
"IND";"IND133152";"2710-001-003"
"IND";"IND133152";"2710-001-005"
"IND";"IND133187";"65400"
"IND";"IND133187";"SG71NN"
"IND";"IND133193";"8425000"
"IND";"IND133193";"8425954"
"IND";"IND133204";"DDC0146"
"IND";"IND133204";"TSK0161"
"IND";"IND133204";"TSK0162"
"IND";"IND133204";"TVP0248"
"IND";"IND133204";"TXP0495"
"IND";"IND133231";"8443255"
"IND";"IND133282";"18-1059"
"IND";"IND133282";"2436-041"
"IND";"IND133282";"2436-044"
"IND";"IND133282";"2436-045"
"IND";"IND133322";"8392617"
"IND";"IND133322";"8392618"
"IND";"IND133322";"8395404"
"IND";"IND133342";"0436DE45_002"
"IND";"IND133342";"0436RE45_001"
"IND";"IND133342";"0443DE45_002"
"IND";"IND133342";"0443RE45_001"
"IND";"IND133342";"0460RE45_001"
"IND";"IND133342";"0472DE45_001"
"IND";"IND133427";"17-950"
"IND";"IND133427";"17-951"
"IND";"IND133469";"6700386"
"IND";"IND133469";"6700387"
"IND";"IND133519";"1018-3381"
"IND";"IND133519";"1018-3392"
"IND";"IND133574";"20141689"
"IND";"IND133574";"20141692"
"IND";"IND133574";"8355825"
"IND";"IND133574";"8366846"
"IND";"IND133574";"8366847"
"IND";"IND133574";"8409781"
"IND";"IND133574";"8410991"
"IND";"IND133601";"498-0017-TX"
"IND";"IND133601";"498-0018-TX"
"IND";"IND133627";"20110741"
"IND";"IND133627";"20110742"
"IND";"IND133627";"20240572"
"IND";"IND133627";"8002684"
"IND";"IND133627";"8002782"
"IND";"IND133644";"8415501"
"IND";"IND133644";"8415502"
"IND";"IND133665";"8366750"
"IND";"IND133665";"8366751"
"IND";"IND133689";"8353711"
"IND";"IND133689";"8353712"
"IND";"IND133787";"2991-001"
"IND";"IND133789";"116.17"
"IND";"IND133790";"505523"
"IND";"IND133801";"20119296"
"IND";"IND133843";"20233740"
"IND";"IND133843";"20233741"
"IND";"IND133843";"5700887"
"IND";"IND133843";"5700889"
"IND";"IND133843";"5701731"
"IND";"IND133850";"2236-018"
"IND";"IND133850";"G17091"
"IND";"IND133885";"434086"
"IND";"IND133885";"1018-2281"
"IND";"IND133885";"1018-2292"
"IND";"IND133938";"19B099"
"IND";"IND133938";"8441451"
"IND";"IND133938";"HY34RV"
"IND";"IND133938";"TW48MC"
"IND";"IND133940";"16GR380"
"IND";"IND133940";"20GR302"
"IND";"IND133963";"3062-002"
"IND";"IND133989";"8409247"
"IND";"IND133989";"8410401"
"IND";"IND133990";"8375209"
"IND";"IND133990";"8384511"
"IND";"IND134026";"506113"
"IND";"IND134026";"506129"
"IND";"IND134036";"17-1012"
"IND";"IND134064";"20145893"
"IND";"IND134135";"17GR083"
"IND";"IND134135";"17GR084"
"IND";"IND134157";"2100-160"
"IND";"IND134157";"2100-161"
"IND";"IND134157";"2100-186"
"IND";"IND134157";"2100-187"
"IND";"IND134157";"2100-195"
"IND";"IND134157";"2100-433"
"IND";"IND134217";"86621"
"IND";"IND134217";"86622"
"IND";"IND134217";"86623"
"IND";"IND134217";"86624"
"IND";"IND134217";"86650"
"IND";"IND134217";"86659"
"IND";"IND134217";"86697"
"IND";"IND134217";"86698"
"IND";"IND134217";"2344-053"
"IND";"IND134217";"2344-059"
"IND";"IND134253";"20112567"
"IND";"IND134253";"20112569"
"IND";"IND134253";"20112570"
"IND";"IND134253";"20112571"
"IND";"IND134253";"20121612"
"IND";"IND134254";"8361142"
"IND";"IND134263";"A3172"
"IND";"IND134263";"A3173"
"IND";"IND134263";"A3251"
"IND";"IND134263";"A3252"
"IND";"IND134264";"2233-14288"
"IND";"IND134285";"863-530"
"IND";"IND134303";"0470MC133_003"
"IND";"IND134303";"8420845"
"IND";"IND134303";"8448388"
"IND";"IND134334";"0968-18186"
"IND";"IND134334";"1408-036"
"IND";"IND134366";"GH49GR"
"IND";"IND134367";"8409268"
"IND";"IND134367";"8409269"
"IND";"IND134369";"36242"
"IND";"IND134369";"36243"
"IND";"IND134369";"38191"
"IND";"IND134369";"8422660"
"IND";"IND134444";"20112567"
"IND";"IND134444";"20112569"
"IND";"IND134444";"20112570"
"IND";"IND134444";"20112571"
"IND";"IND134444";"20121612"
"IND";"IND134451";"DN20081"
"IND";"IND134451";"DN20094"
"IND";"IND134468";"434086"
"IND";"IND134468";"1018-2281"
"IND";"IND134468";"1018-2292"
"IND";"IND134545";"PP39CY"
"IND";"IND134556";"T16049"
"IND";"IND134608";"20200807"
"IND";"IND134610";"20176802"
"IND";"IND134632";"8348808"
"IND";"IND134648";"GJ83TG"
"IND";"IND134651";"20109503"
"IND";"IND134721";"20R145"
"IND";"IND134721";"8455063"
"IND";"IND134734";"0436LA138_001"
"IND";"IND134755";"G18502"
"IND";"IND134816";"20108756"
"IND";"IND134816";"20125378"
"IND";"IND134823";"1018-2501"
"IND";"IND134823";"1018-2513"
"IND";"IND134823";"1472-19182"
"IND";"IND134823";"1472-19183"
"IND";"IND134823";"1472-20127"
"IND";"IND134847";"20142161"
"IND";"IND134847";"8350156"
"IND";"IND134859";"20234696"
"IND";"IND134859";"5003635"
"IND";"IND134869";"0460DA169_002"
"IND";"IND134869";"0460LA169_001"
"IND";"IND134869";"8401740"
"IND";"IND134869";"8401741"
"IND";"IND134869";"8403203"
"IND";"IND134869";"8403204"
"IND";"IND134869";"8403207"
"IND";"IND134972";"19-1091"
"IND";"IND134972";"19-1092"
"IND";"IND134972";"63103-18-896"
"IND";"IND134999";"1274001"
"IND";"IND134999";"1274002"
"IND";"IND134999";"508671"
"IND";"IND135020";"793142"
"IND";"IND135020";"793143"
"IND";"IND135020";"20167456"
"IND";"IND135033";"397546"
"IND";"IND135033";"397547"
"IND";"IND135033";"397548"
"IND";"IND135033";"397549"
"IND";"IND135074";"8002868"
"IND";"IND135092";"6700544"
"IND";"IND135176";"B170057"
"IND";"IND135176";"B170768"
"IND";"IND135176";"B-8337"
"IND";"IND135176";"BA17339"
"IND";"IND135182";"CC-DISC-ET-2336"
"IND";"IND135182";"GS32TV"
"IND";"IND135182";"ND05HT"
"IND";"IND135182";"PK61XX"
"IND";"IND135221";"AB21638"
"IND";"IND135256";"8412975"
"IND";"IND135256";"8412977"
"IND";"IND135282";"20122384"
"IND";"IND135282";"20122394"
"IND";"IND135297";"1143035"
"IND";"IND135297";"1143036"
"IND";"IND135297";"1143038"
"IND";"IND135297";"1143039"
"IND";"IND135297";"20219044"
"IND";"IND135297";"20219045"
"IND";"IND135297";"20219046"
"IND";"IND135297";"20219047"
"IND";"IND135297";"20220027"
"IND";"IND135297";"20220028"
"IND";"IND135297";"20220029"
"IND";"IND135297";"20220030"
"IND";"IND135297";"20235960"
"IND";"IND135297";"20235962"
"IND";"IND135297";"20249199"
"IND";"IND135297";"20256850"
"IND";"IND135297";"20260191"
"IND";"IND135353";"8001894"
"IND";"IND135353";"8001895"
"IND";"IND135368";"74127"
"IND";"IND135368";"74348"
"IND";"IND135368";"8401031"
"IND";"IND135368";"SW63WH"
"IND";"IND135375";"37021"
"IND";"IND135404";"P19-S162-RD"
"IND";"IND135405";"20221987"
"IND";"IND135469";"20149092"
"IND";"IND135469";"20149093"
"IND";"IND135469";"TOX13393"
"IND";"IND135491";"P17-S169-RD"
"IND";"IND135497";"20165603"
"IND";"IND135497";"SNBL.3015.43"
"IND";"IND135571";"20200550"
"IND";"IND135588";"62210"
"IND";"IND135588";"62211"
"IND";"IND135588";"73733"
"IND";"IND135588";"73734"
"IND";"IND135603";"TT-1802"
"IND";"IND135648";"2.748E+11"
"IND";"IND135648";"8346885"
"IND";"IND135648";"8346886"
"IND";"IND135652";"20258704"
"IND";"IND135659";"501775"
"IND";"IND135681";"2621-012"
"IND";"IND135743";"8388897"
"IND";"IND135743";"8388898"
"IND";"IND135762";"2176-007"
"IND";"IND135762";"G20648"
"IND";"IND135809";"20143733"
"IND";"IND135809";"20143734"
"IND";"IND135844";"20113959"
"IND";"IND135844";"20131181"
"IND";"IND135844";"5002461"
"IND";"IND135869";"GH37HJ"
"IND";"IND135874";"998-359"
"IND";"IND135892";"8372857"
"IND";"IND135892";"8372858"
"IND";"IND135892";"8372860"
"IND";"IND135892";"8378753"
"IND";"IND135916";"2249-056"
"IND";"IND135916";"2249-057"
"IND";"IND135917";"2375-13727"
"IND";"IND135917";"2375-13728"
"IND";"IND135920";"1016-3575"
"IND";"IND135920";"1016-3593"
"IND";"IND135920";"1154.42"
"IND";"IND135920";"1154.43"
"IND";"IND135920";"2016-3565"
"IND";"IND135920";"2016-3583"
"IND";"IND135920";"SNBL.1154.12"
"IND";"IND135972";"20217999"
"IND";"IND135972";"20218002"
"IND";"IND136008";"505670"
"IND";"IND136008";"505675"
"IND";"IND136008";"505801"
"IND";"IND136036";"507688"
"IND";"IND136036";"507693"
"IND";"IND136036";"510266"
"IND";"IND136042";"36875"
"IND";"IND136042";"36883"
"IND";"IND136044";"20108516"
"IND";"IND136084";"1639-17288"
"IND";"IND136084";"1639-17289"
"IND";"IND136084";"1639-19222"
"IND";"IND136137";"AX001D"
"IND";"IND136137";"AX004R"
"IND";"IND136137";"AX006D"
"IND";"IND136137";"AX014R"
"IND";"IND136137";"AX015D"
"IND";"IND136137";"AX016R"
"IND";"IND136137";"M18-151-DR"
"IND";"IND136137";"R20-S276-RD"
"IND";"IND136141";"D31832N"
"IND";"IND136141";"R71187N"
"IND";"IND136144";"20119395"
"IND";"IND136144";"VAI0001"
"IND";"IND136145";"8384757"
"IND";"IND136158";"2057-017"
"IND";"IND136158";"5002860"
"IND";"IND136158";"8360618"
"IND";"IND136158";"8360619"
"IND";"IND136187";"8393057"
"IND";"IND136187";"8393058"
"IND";"IND136187";"8408501"
"IND";"IND136188";"483-0055-TX"
"IND";"IND136188";"483-0056-TX"
"IND";"IND136188";"483-0064-TX"
"IND";"IND136188";"483-0065-TX"
"IND";"IND136189";"8382277"
"IND";"IND136260";"8375766"
"IND";"IND136260";"8375767"
"IND";"IND136260";"8391711"
"IND";"IND136260";"8391725"
"IND";"IND136284";"19-DEV-003"
"IND";"IND136284";"2666-001"
"IND";"IND136284";"2666-002"
"IND";"IND136284";"506.31"
"IND";"IND136284";"506.32"
"IND";"IND136284";"54004-17-756"
"IND";"IND136284";"8423096"
"IND";"IND136284";"8423098"
"IND";"IND136284";"8441182"
"IND";"IND136295";"3563-100068582"
"IND";"IND136312";"VPT6252"
"IND";"IND136345";"T103130-8"
"IND";"IND136345";"T103290-5"
"IND";"IND136410";"508168"
"IND";"IND136410";"508173"
"IND";"IND136428";"NCDS-02424"
"IND";"IND136428";"NCDS-02586"
"IND";"IND136442";"DN17018"
"IND";"IND136531";"1470556"
"IND";"IND136531";"1470557"
"IND";"IND136579";"1770604"
"IND";"IND136579";"1770605"
"IND";"IND136579";"1770606"
"IND";"IND136579";"1770608"
"IND";"IND136585";"FY18-020b"
"IND";"IND136589";"0436DO23_004"
"IND";"IND136589";"0460RO23_001"
"IND";"IND136589";"18-002-201K"
"IND";"IND136605";"20129208"
"IND";"IND136605";"20148861"
"IND";"IND136614";"20108422"
"IND";"IND136620";"0436DA140_002"
"IND";"IND136620";"0436RA140_001"
"IND";"IND136620";"0443DA140_002"
"IND";"IND136659";"2161-008"
"IND";"IND136709";"5002688"
"IND";"IND136709";"5002743"
"IND";"IND136718";"8384251"
"IND";"IND136718";"8384252"
"IND";"IND136758";"8372868"
"IND";"IND136758";"8383011"
"IND";"IND136759";"S16005"
"IND";"IND136760";"20107148"
"IND";"IND136760";"20107150"
"IND";"IND136769";"2314-007"
"IND";"IND136769";"S15424"
"IND";"IND136773";"8358540"
"IND";"IND136773";"8363615"
"IND";"IND136773";"8372037"
"IND";"IND136773";"8372039"
"IND";"IND136773";"8393469"
"IND";"IND136822";"2019-0295"
"IND";"IND136822";"2019-0323"
"IND";"IND136829";"20215458"
"IND";"IND136829";"8375232"
"IND";"IND136872";"8366975"
"IND";"IND136872";"8366978"
"IND";"IND136889";"D18-S140-RD"
"IND";"IND136889";"R18-S140-RD2"
"IND";"IND136889";"S18-S140-RD"
"IND";"IND136899";"18-988"
"IND";"IND136899";"18-989"
"IND";"IND136899";"18-990_PHASE_A"
"IND";"IND136899";"18-990_PHASE_B"
"IND";"IND136899";"18-991_PHASE_A"
"IND";"IND136899";"18-991_PHASE_B"
"IND";"IND136904";"20136005"
"IND";"IND136960";"46656TSR"
"IND";"IND136989";"37639"
"IND";"IND136989";"37849"
"IND";"IND136989";"8387628"
"IND";"IND136995";"5002524"
"IND";"IND136995";"5002525"
"IND";"IND136996";"5002527"
"IND";"IND136996";"5002528"
"IND";"IND136998";"1770547"
"IND";"IND136998";"8353968"
"IND";"IND136999";"727-116"
"IND";"IND136999";"8378066"
"IND";"IND137015";"293507"
"IND";"IND137024";"2960-001"
"IND";"IND137024";"82703-18-492"
"IND";"IND137024";"8396056"
"IND";"IND137037";"SBL315-752"
"IND";"IND137063";"20309324"
"IND";"IND137063";"8363671"
"IND";"IND137063";"8371878"
"IND";"IND137090";"77913"
"IND";"IND137090";"78771"
"IND";"IND137090";"8366676"
"IND";"IND137090";"8390817"
"IND";"IND137090";"8421512"
"IND";"IND137090";"8423096"
"IND";"IND137090";"8667P17"
"IND";"IND137093";"2390-13890"
"IND";"IND137127";"37298"
"IND";"IND137127";"37361"
"IND";"IND137127";"37491"
"IND";"IND137128";"20117813"
"IND";"IND137128";"20117814"
"IND";"IND137128";"20203487"
"IND";"IND137128";"20204639"
"IND";"IND137128";"20213574"
"IND";"IND137142";"8376623"
"IND";"IND137152";"507447"
"IND";"IND137188";"8001829"
"IND";"IND137188";"8001830"
"IND";"IND137207";"tt181021"
"IND";"IND137246";"VPT7625"
"IND";"IND137246";"VPT7772"
"IND";"IND137313";"36528"
"IND";"IND137344";"R16-126-RD"
"IND";"IND137344";"S18-S258-RD"
"IND";"IND137372";"BR91JX"
"IND";"IND137372";"HQ70RK"
"IND";"IND137372";"NP16VF"
"IND";"IND137372";"SG92HH"
"IND";"IND137372";"XM91RP"
"IND";"IND137391";"2787-020"
"IND";"IND137391";"2787-025"
"IND";"IND137404";"2534-006"
"IND";"IND137404";"2534-013"
"IND";"IND137404";"2534-014"
"IND";"IND137426";"8380254"
"IND";"IND137479";"488-0017-TX"
"IND";"IND137479";"488-0022-TX"
"IND";"IND137492";"20143123"
"IND";"IND137519";"2102-031"
"IND";"IND137528";"0436DO27_006"
"IND";"IND137528";"0436RO27_005"
"IND";"IND137540";"20124574"
"IND";"IND137540";"20148562"
"IND";"IND137573";"RP07PG"
"IND";"IND137581";"2591-007"
"IND";"IND137581";"2591-008"
"IND";"IND137581";"2591-009"
"IND";"IND137586";"2100-465"
"IND";"IND137586";"8424911"
"IND";"IND137586";"TA18-068"
"IND";"IND137591";"37321"
"IND";"IND137591";"37362"
"IND";"IND137605";"8403689"
"IND";"IND137605";"8464376"
"IND";"IND137637";"20163474"
"IND";"IND137637";"2646-001"
"IND";"IND137637";"2646-002"
"IND";"IND137660";"8380529"
"IND";"IND137660";"8380794"
"IND";"IND137668";"20110712"
"IND";"IND137668";"20210548"
"IND";"IND137678";"31645"
"IND";"IND137678";"31813"
"IND";"IND137678";"74847"
"IND";"IND137681";"519481"
"IND";"IND137681";"519547"
"IND";"IND137681";"8383941"
"IND";"IND137694";"1018-0742"
"IND";"IND137694";"45958TCR"
"IND";"IND137766";"LG92BR"
"IND";"IND137801";"8380733"
"IND";"IND137807";"585-0017-TX"
"IND";"IND137807";"585-0018-TX"
"IND";"IND137809";"0436DT67_002"
"IND";"IND137809";"0436LT67_001"
"IND";"IND137812";"1373.01"
"IND";"IND137812";"35887"
"IND";"IND137812";"37358"
"IND";"IND137812";"37870"
"IND";"IND137815";"31393"
"IND";"IND137817";"35947"
"IND";"IND137817";"36877"
"IND";"IND137817";"36878"
"IND";"IND137828";"447-0032-TX"
"IND";"IND137828";"447-0075-TX"
"IND";"IND137829";"0436DO23_004"
"IND";"IND137829";"0460RO23_001"
"IND";"IND137829";"18-002-201K"
"IND";"IND137841";"8382298"
"IND";"IND137841";"8382299"
"IND";"IND137853";"AB21768"
"IND";"IND137853";"AB22057"
"IND";"IND137873";"8403008"
"IND";"IND137873";"8412390"
"IND";"IND137873";"8446843"
"IND";"IND137882";"8365811"
"IND";"IND137895";"B-8618"
"IND";"IND137895";"B-8619"
"IND";"IND137902";"20176565"
"IND";"IND137910";"2389-14011"
"IND";"IND137910";"2389-14012"
"IND";"IND137958";"3146-002"
"IND";"IND137958";"3146-003"
"IND";"IND137962";"2534-011"
"IND";"IND137962";"FY18-074B"
"IND";"IND137962";"FY18-083B"
"IND";"IND137975";"308502"
"IND";"IND137975";"308503"
"IND";"IND137975";"20146210"
"IND";"IND137976";"2363-031"
"IND";"IND138009";"8405522"
"IND";"IND138009";"8405523"
"IND";"IND138025";"2100-247"
"IND";"IND138025";"TA16-200"
"IND";"IND138025";"TC16-043"
"IND";"IND138025";"TC17-033"
"IND";"IND138030";"20110952"
"IND";"IND138030";"20110953"
"IND";"IND138064";"2581-20302"
"IND";"IND138064";"2581-20303"
"IND";"IND138071";"17-945"
"IND";"IND138071";"17-946"
"IND";"IND138071";"17-947"
"IND";"IND138071";"18-1020"
"IND";"IND138071";"18-1021"
"IND";"IND138091";"2250-009"
"IND";"IND138091";"2250-010"
"IND";"IND138091";"2.74801E+11"
"IND";"IND138102";"3065-001"
"IND";"IND138102";"3065-002"
"IND";"IND138109";"20128462"
"IND";"IND138109";"20128463"
"IND";"IND138109";"2437-21045"
"IND";"IND138114";"20143529"
"IND";"IND138117";"8001981"
"IND";"IND138117";"8001982"
"IND";"IND138119";"1765-19149"
"IND";"IND138119";"1765-19150"
"IND";"IND138119";"20119753"
"IND";"IND138119";"20119757"
"IND";"IND138119";"20120895"
"IND";"IND138127";"2972-21110"
"IND";"IND138127";"2972-21111"
"IND";"IND138139";"8383562"
"IND";"IND138139";"8383563"
"IND";"IND138139";"8383564"
"IND";"IND138145";"B180275"
"IND";"IND138167";"BRT_18_016G_TN"
"IND";"IND138170";"B190368"
"IND";"IND138170";"B-8546"
"IND";"IND138170";"SC18005"
"IND";"IND138174";"1216.02"
"IND";"IND138174";"20141934"
"IND";"IND138174";"20141935"
"IND";"IND138178";"20137826"
"IND";"IND138188";"36243"
"IND";"IND138197";"JM27HV"
"IND";"IND138197";"YQ06RS"
"IND";"IND138198";"20136131"
"IND";"IND138207";"91103-19-529"
"IND";"IND138239";"20150360"
"IND";"IND138239";"20150361"
"IND";"IND138239";"DN17036"
"IND";"IND138239";"DN17037"
"IND";"IND138263";"FB92QF"
"IND";"IND138263";"RT94VY"
"IND";"IND138263";"VY09XV"
"IND";"IND138268";"371-0003-TX"
"IND";"IND138284";"8002215"
"IND";"IND138284";"8387110"
"IND";"IND138287";"356739"
"IND";"IND138287";"357185"
"IND";"IND138299";"360455"
"IND";"IND138299";"363281"
"IND";"IND138313";"20140270"
"IND";"IND138318";"20161354"
"IND";"IND138318";"2840-001"
"IND";"IND138324";"A2018065-T002-01"
"IND";"IND138324";"A2018065-T005-01"
"IND";"IND138324";"A2018065-T011-01"
"IND";"IND138324";"A2018065-T014-01"
"IND";"IND138348";"505188"
"IND";"IND138348";"505193"
"IND";"IND138348";"510968"
"IND";"IND138348";"8002148"
"IND";"IND138348";"8002240"
"IND";"IND138348";"8002829"
"IND";"IND138348";"8002911"
"IND";"IND138348";"8002922"
"IND";"IND138350";"3410-001"
"IND";"IND138377";"20134565"
"IND";"IND138380";"0406RI70_001"
"IND";"IND138380";"2037-009"
"IND";"IND138381";"8359794"
"IND";"IND138396";"505104"
"IND";"IND138396";"505120"
"IND";"IND138396";"506464"
"IND";"IND138396";"506480"
"IND";"IND138396";"509313"
"IND";"IND138396";"509329"
"IND";"IND138396";"616053"
"IND";"IND138396";"BE001738-15"
"IND";"IND138396";"BE001764-27"
"IND";"IND138440";"20121787"
"IND";"IND138505";"2100-297"
"IND";"IND138505";"TA18-014"
"IND";"IND138506";"19-1112"
"IND";"IND138506";"19-1113"
"IND";"IND138506";"8374506"
"IND";"IND138506";"8374507"
"IND";"IND138533";"1253.06"
"IND";"IND138533";"1253.07"
"IND";"IND138533";"180-0193-TX"
"IND";"IND138533";"8391462"
"IND";"IND138533";"8391463"
"IND";"IND138540";"8369064"
"IND";"IND138540";"8369065"
"IND";"IND138540";"8380487"
"IND";"IND138540";"8380488"
"IND";"IND138559";"300148"
"IND";"IND138559";"301310"
"IND";"IND138559";"301450"
"IND";"IND138559";"301451"
"IND";"IND138559";"302535"
"IND";"IND138559";"302536"
"IND";"IND138559";"302538"
"IND";"IND138603";"65"
"IND";"IND138629";"1740-034"
"IND";"IND138629";"1740-035"
"IND";"IND138643";"2018-4132"
"IND";"IND138651";"504032"
"IND";"IND138651";"504048"
"IND";"IND138651";"505251"
"IND";"IND138651";"505628"
"IND";"IND138669";"2018-0266"
"IND";"IND138669";"2019-0244"
"IND";"IND138676";"20141152"
"IND";"IND138676";"20141153"
"IND";"IND138684";"19-1094"
"IND";"IND138687";"8360960"
"IND";"IND138687";"8372004"
"IND";"IND138689";"D19-024-RD"
"IND";"IND138689";"R19-024-RD"
"IND";"IND138734";"8384718"
"IND";"IND138734";"8384719"
"IND";"IND138734";"8384720"
"IND";"IND138734";"8401521"
"IND";"IND138734";"8401522"
"IND";"IND138735";"20240293"
"IND";"IND138735";"20240294"
"IND";"IND138735";"569-0001-TX"
"IND";"IND138735";"569-0003-TX"
"IND";"IND138735";"569-0016-TX"
"IND";"IND138735";"569-0017-TX"
"IND";"IND138742";"20121625T"
"IND";"IND138742";"20154025"
"IND";"IND138791";"8376779"
"IND";"IND138794";"8395618"
"IND";"IND138794";"8395619"
"IND";"IND138814";"20151120"
"IND";"IND138814";"20151121"
"IND";"IND138814";"8002390"
"IND";"IND138814";"8002391"
"IND";"IND138814";"8002433"
"IND";"IND138814";"8002434"
"IND";"IND138862";"1770691"
"IND";"IND138876";"74393B"
"IND";"IND138876";"74553B"
"IND";"IND138899";"P71364N"
"IND";"IND138899";"R71365N"
"IND";"IND138909";"312522"
"IND";"IND138909";"312523"
"IND";"IND138911";"63228"
"IND";"IND138911";"700473"
"IND";"IND138911";"8351865"
"IND";"IND138911";"8351866"
"IND";"IND138911";"8351867"
"IND";"IND138911";"8351868"
"IND";"IND138912";"8383468"
"IND";"IND138912";"8383470"
"IND";"IND138912";"8383471"
"IND";"IND138912";"8383515"
"IND";"IND138912";"8399764"
"IND";"IND138912";"CTP-692 TX-105"
"IND";"IND138912";"CTP-692 TX-106"
